RET,RETX,sprtrn,ewretx,vwretx,ewretd,pe_inc,pe_op_dil,ALTPRC,debt_ebitda,cash_ratio,ps,SHRENDDT,VOL,int_debt
-0.023766,-0.031862,-0.008628,-0.014282,-0.006515000000000001,-0.010989,17.404,16.623,37.07,21.672,0.4785,2.307,20080130.0,8348022.0,0.079
0.016031,0.009106,-0.056791,-0.077329,-0.059612,-0.075715,11.588,12.695,53.19,1.581,0.14800000000000002,0.433,20110929.0,4245509.0,0.053
0.063789,0.063789,0.024236,0.03269,0.024597,0.034925,21.716,21.953000000000007,60.37,1.23,0.236,1.269,20121030.0,1446183.0,0.059
0.061167,0.061167,0.02103,0.004858,0.018012,0.006647,14.638,14.638,79.63,1.5319999999999998,0.349,0.63,20140629.0,735622.0,0.046
0.101896,0.101896,0.035723000000000005,0.069383,0.043582,0.071255,3.502,3.502,185.35001,0.0,1.6769999999999998,4.3210000000000015,20091015.0,3687867.0,0.052000000000000005
-0.014086000000000001,-0.014086000000000001,0.010491,0.002313,0.008167,0.003961999999999999,24.886,21.244,78.39,1.973,0.35600000000000004,2.882,20150629.0,1365826.0,0.035
-0.022755,-0.034539,-0.044043,-0.07811799999999999,-0.051275,-0.07661699999999999,11.314,13.577,23.76,0.41,1.477,3.38,20071230.0,9120453.0,0.076
0.021338,0.021338,0.007821999999999999,0.037024,0.019081,0.042176,13.536,13.325,59.83,0.642,0.5589999999999999,2.573,20090129.0,3155594.0,0.053
0.0035789999999999997,0.0035789999999999997,-0.00596,-0.027567,-0.012158,-0.025309,19.184,15.445,36.45,1.002,0.13699999999999998,1.115,20080429.0,3159151.0,0.078
0.00758,0.00758,-0.015513999999999997,-0.046891,-0.026823000000000003,-0.044988,20.883000000000006,19.986,83.74,1.823,0.317,2.729,20141030.0,1493303.0,0.036000000000000004
0.009389,0.002322,0.040589,0.035003,0.038914,0.036494,18.839,18.839,99.28,1.2990000000000002,0.6659999999999999,3.744,20120329.0,889524.0,0.043
-0.045244,-0.045244,-0.019789,-0.014781,-0.01555,-0.013477,9.165,9.165,21.63,0.306,1.237,1.974,20121227.0,11093369.0,0.037000000000000005
0.025174000000000002,0.019633,0.043291,0.025768,0.038455,0.027044,22.918000000000006,22.596,64.4,2.096,0.34,2.761,20070530.0,1908570.0,0.04
-0.038308,-0.038308,0.012187,0.008497,0.011494,0.009791,1.93,1.93,81.84,0.31,0.894,1.086,20060530.0,258148.0,0.097
-0.006628,-0.006628,0.022646,0.013611000000000002,0.018203,0.014412,11.95,11.899,27.725,0.242,1.505,3.543,20110330.0,13658100.0,0.029
0.004379999999999999,0.004379999999999999,0.031957,0.035725,0.036232,0.037036,13.005999999999998,14.523,43.57,9.55,0.4785,1.732,20110330.0,1630305.0,0.025
0.014159,0.009336,0.014059,0.021357,0.018466,0.022283,24.115,23.675,64.87,2.14,0.439,2.834,20070227.0,1781311.0,0.037000000000000005
0.229866,0.229866,0.021274,0.023562,0.022975,0.025011,24.989,25.276,21.99,0.193,1.386,4.92,20110227.0,13315839.0,0.038
-0.036837,-0.036837,-0.030917,-0.045982,-0.033025,-0.044331,16.505,16.375,72.95,3.796,0.049,1.2990000000000002,20060629.0,1055043.0,0.071
-0.08032,-0.08032,0.019742,-0.028387,0.010881,-0.027144,14.48,15.635,47.06,2.299,0.45,0.972,20150830.0,2010256.0,0.062
-0.219369,-0.219369,-0.090791,-0.122188,-0.099796,-0.120091,6.11,6.11,128.0,11.802,0.4785,0.62,20081030.0,6290203.0,0.209
-0.014953999999999999,-0.014953999999999999,-0.053882000000000006,-0.058868,-0.052465,-0.056799,15.535,15.872,65.87,1.339,0.684,3.044,20100729.0,1492957.0,0.044
0.037792,0.037792,0.040589,0.035003,0.038914,0.036494,5.765,5.692,107.92,0.168,1.099,1.787,20120329.0,371190.0,0.141
-0.037805,-0.037805,-0.021474,-0.022838,-0.023611,-0.021813,11.569,11.254,49.63,1.189,0.474,0.5579999999999999,20110830.0,1482739.0,0.056
-0.161855,-0.161855,-0.00229,0.008971999999999999,0.002908,0.010736,14.406,14.626,19.16,1.393,2.073,2.652,20110127.0,22662318.0,0.055
-0.032117,-0.032117,0.03356,0.055310000000000005,0.0293,0.056864,14.642,12.269,31.04,1.6769999999999998,0.151,0.857,20090929.0,2560729.0,0.067
0.061458000000000006,0.061458000000000006,0.050428,0.06268,0.052887,0.06350900000000001,17.683,16.752,22.28,11.58,0.4785,1.626,20130227.0,9207802.0,0.044
0.057123,0.05134,0.019742,-0.028387,0.010881,-0.027144,25.862,25.696,120.0,1.079,0.287,4.015,20150830.0,1286488.0,0.022
0.027792,0.027792,0.011065,0.035232,0.017585,0.036978,16.934,15.502,82.47,1.34,0.389,1.418,20060427.0,1118107.0,0.05
0.028211,0.028211,0.006931999999999999,-0.0010949999999999998,0.002751,0.0010279999999999998,14.747,13.922,22.415,1.251,2.198,2.412,20110227.0,8632371.0,0.044
-0.023977000000000002,-0.023977000000000002,0.017771000000000002,0.051972,0.026392,0.055001,26.507,26.142,56.99,5.19,0.171,0.948,20100128.0,1276990.0,0.064
-0.084246,-0.084246,0.011065,0.035232,0.017585,0.036978,4.843,5.12,62.72,0.0,2.101,3.29,20060425.0,8301446.0,0.052000000000000005
-0.086349,-0.086349,0.012598,-0.004484,0.009012,-0.003281,15.473,12.092,28.78,3.064,0.257,0.574,20120830.0,1886788.0,0.077
0.100607,0.100607,0.047547000000000006,0.03049,0.049781,0.031907,18.524,18.524,57.98,1.802,0.095,0.61,20080529.0,4392472.0,0.07
-0.033226,-0.033226,0.012187,0.008497,0.011494,0.009791,24.08,23.807,20.95,0.0,1.081,4.977,20060518.0,8168367.0,0.052000000000000005
0.071904,0.068163,0.021274,0.023562,0.022975,0.025011,21.417,20.078,25.7,0.0,1.5219999999999998,5.7860000000000005,20060907.0,11905970.0,0.052000000000000005
0.006966,0.006966,0.021274,0.023562,0.022975,0.025011,10.421,9.914,44.81,0.705,0.477,4.507,20060928.0,1042281.0,0.207
-0.012293,-0.012293,-0.031041000000000006,-0.020095,-0.028223,-0.019073,22.263,22.263,162.3,0.7959999999999999,0.399,3.259,20150226.0,547546.0,0.035
-0.082824,-0.082824,0.019742,-0.028387,0.010881,-0.027144,9.67,9.67,88.48,0.872,0.408,0.958,20150830.0,1845836.0,0.016
0.008589,0.001678,0.02103,0.004858,0.018012,0.006647,19.363,17.523,101.46,0.69,1.099,3.991,20140629.0,1246641.0,0.043
0.032618,0.026094,0.037655,0.032156,0.038183,0.033697000000000005,15.567,14.921,75.5,1.607,0.108,0.51,20140929.0,1147255.0,0.054000000000000006
-0.038439,-0.056494,0.007821999999999999,0.037024,0.019081,0.042176,7.98,7.535,16.2,9.079,0.4785,0.934,20090129.0,21129275.0,0.079
-0.068125,-0.068125,-0.169425,-0.206835,-0.186108,-0.205222,16.66,16.71,55.81,1.7619999999999998,0.109,0.5539999999999999,20081127.0,7487953.0,0.067
-0.072474,-0.072474,-0.01508,-0.036411,-0.021819,-0.035223000000000004,21.011,19.45,39.29,2.818,0.643,3.714,20140828.0,2829462.0,0.026
-0.059087,-0.059087,-0.031298,-0.019029,-0.027891000000000003,-0.017278,18.489,18.489,60.83,1.399,0.278,2.456,20130929.0,1617606.0,0.031
-0.19808299999999998,-0.19808299999999998,-0.071762,-0.102888,-0.086564,-0.10092,6.436,6.436,30.12,10.58,0.4785,1.014,20111030.0,10321056.0,0.052000000000000005
0.049175,0.042244,0.028514,0.032232,0.032688,0.033602999999999994,34.326,33.775,63.16,3.894,0.341,0.7,20100330.0,1087531.0,0.063
0.050805,0.042993,0.049462,0.05372,0.051244000000000005,0.054898,18.004,19.585,80.3,1.649,0.215,2.629,20130829.0,1732662.0,0.031
0.105018,0.105018,0.0653,0.065469,0.064817,0.068851,12.03,11.979,27.91,0.242,1.505,3.5660000000000003,20110120.0,10367260.0,0.029
-0.032239,-0.032239,0.044596,0.024591,0.038565,0.025762,12.746,12.629,179.21001,1.338,0.275,1.914,20131128.0,1310030.0,0.041
0.078293,0.07271799999999999,0.02103,0.004858,0.018012,0.006647,2.1590000000000003,2.1590000000000003,633.0,0.293,0.934,3.097,20110227.0,2051679.0,0.018000000000000002
-0.054516999999999996,-0.054516999999999996,-0.035583,-0.002254,-0.031063,-0.001282,13.265,13.123,24.54,0.667,1.436,2.3280000000000003,20110227.0,8356280.0,0.035
0.050912,0.040476,0.054893,0.052497,0.053611,0.054123,10.521,10.521,106.68,0.762,0.414,1.043,20150330.0,1482680.0,0.016
-0.029726,-0.029726,-0.109931,-0.109769,-0.103401,-0.107667,11.802,10.393,20.89,1.56,0.061,0.476,20090330.0,4546013.0,0.063
-0.07781,-0.07781,-0.061163,-0.04616,-0.063252,-0.045066,12.504,12.632,86.4,0.129,0.662,1.4069999999999998,20080228.0,6156267.0,0.055
0.031347,0.031347,0.039555,0.031622000000000004,0.036055,0.034188,11.292,11.245,26.65,0.255,1.197,2.471,20120726.0,7853283.0,0.038
0.037147,0.037147,0.014822,0.016144,0.024693,0.017406,7.959,8.12,52.21,0.863,0.4785,1.306,20071129.0,602492.0,0.064
0.043361000000000004,0.036367000000000003,0.037655,0.032156,0.038183,0.033697000000000005,19.138,17.26,103.73,0.688,1.158,3.978,20140929.0,1201750.0,0.04
0.004574,0.004574,-0.015513999999999997,-0.046891,-0.026823000000000003,-0.044988,19.242,19.447,127.38,1.019,0.264,1.038,20141030.0,754179.0,0.068
0.08258099999999999,0.08258099999999999,0.037655,0.032156,0.038183,0.033697000000000005,18.209,17.042,109.07,3.532,0.239,1.24,20140929.0,932240.0,0.042
0.030757,0.030757,0.043291,0.025768,0.038455,0.027044,13.573,13.429,37.87,1.02,0.047,0.821,20070530.0,2508343.0,0.06
-0.067725,-0.072046,-0.021474,-0.022838,-0.023611,-0.021813,17.578,17.547,98.79,3.0,0.172,1.347,20110830.0,1776945.0,0.06
-0.150874,-0.150874,-0.030917,-0.045982,-0.033025,-0.044331,4.312,4.542,59.77,0.0,2.029,2.937,20110227.0,5588073.0,0.052000000000000005
-0.006063000000000001,-0.006063000000000001,0.031332,0.015303,0.02211,0.017608000000000002,19.768,17.548,67.21,1.773,0.123,2.214,20120429.0,1765106.0,0.039
-0.060551,-0.060551,0.010674,0.029774,0.021528,0.031787,14.288,13.593,30.72,9.561,0.4785,1.776,20080629.0,10598979.0,0.078
-0.041201999999999996,-0.041201999999999996,-0.021012,-0.015969,-0.021201,-0.013473,13.544,11.073,162.66,1.911,0.229,1.777,20150730.0,808482.0,0.03
0.045217,0.045217,0.012598,-0.004484,0.009012,-0.003281,19.387,15.312,24.04,1.3530000000000002,0.927,2.854,20120830.0,8670504.0,0.048
0.10388299999999999,0.10388299999999999,0.087551,0.094485,0.089635,0.096418,15.823,15.429,86.71,0.8320000000000001,0.812,2.435,20101028.0,641224.0,0.041
-0.032558,-0.032558,-0.035583,-0.002254,-0.031063,-0.001282,28.383000000000006,28.383000000000006,215.42999,0.0,1.193,9.224,20140227.0,754166.0,0.052000000000000005
0.047411,0.047411,0.008520999999999999,0.013988999999999998,0.007573999999999998,0.015127000000000003,17.262999999999998,16.381,28.83,1.55,2.648,3.054,20150514.0,4897691.0,0.028
0.015084,0.008583,0.010674,0.029774,0.021528,0.031787,15.148,15.238,77.56,0.7879999999999999,0.389,2.186,20080629.0,764369.0,0.071
-0.077144,-0.080314,-0.062581,-0.049309,-0.062061,-0.047295,11.173,11.458,188.60001,25.766,0.4785,2.015,20150929.0,656975.0,0.027000000000000003
-0.022446,-0.022446,-0.015513999999999997,-0.046891,-0.026823000000000003,-0.044988,16.738,17.369,87.54,5.729,0.4785,2.582,20141030.0,853967.0,0.017
0.023673,0.023673,-0.008628,-0.014282,-0.006515000000000001,-0.010989,18.852,17.925,76.54,1.063,0.166,1.435,20080130.0,776750.0,0.092
0.01261,0.01261,-0.021012,-0.015969,-0.021201,-0.013473,10.995,11.243,208.78999,24.31,0.4785,2.218,20150730.0,579018.0,0.028
0.001254,0.001254,-0.074849,-0.132591,-0.087354,-0.13032,16.680999999999994,16.730999999999998,55.88,1.7619999999999998,0.109,0.555,20081230.0,5151441.0,0.067
0.033935,0.033935,0.006201,-0.023436,0.000496,-0.022319,14.122,13.901,26.69,0.654,1.48,2.521,20140626.0,7358515.0,0.037000000000000005
-0.050349,-0.050349,0.047547000000000006,0.03049,0.049781,0.031907,9.541,9.323,32.63,1.248,0.52,0.529,20080529.0,2267968.0,0.07200000000000001
-0.043262,-0.047045,-0.007497,-0.010235,-0.008019,-0.009106,15.746,14.094,20.155,1.386,2.608,2.419,20120517.0,7745685.0,0.037000000000000005
0.092778,0.08722200000000001,0.021274,0.023562,0.022975,0.025011,17.791,16.585,19.57,0.138,1.175,3.042,20110227.0,13339536.0,0.016
0.049839999999999995,0.042154000000000004,0.023201,0.012956,0.019935,0.014199000000000003,21.763,20.828000000000007,87.27,1.823,0.317,2.839,20141127.0,2219359.0,0.036000000000000004
0.105556,0.101204,0.024534,-0.004155,0.018986000000000003,-0.002457,18.439,18.439,118.93,0.584,0.395,3.816,20110227.0,8213451.0,0.017
0.06912,0.06912,0.02103,0.004858,0.018012,0.006647,11.177,11.459,49.96,1.778,1.0490000000000002,1.6969999999999998,20140629.0,3304119.0,0.036000000000000004
-0.067053,-0.067053,-0.08565700000000001,-0.025384,-0.078717,-0.024042,14.689,16.072,58.02,1.406,0.62,2.727,20090226.0,2072628.0,0.055
-0.015604,-0.023183000000000002,-0.035583,-0.002254,-0.031063,-0.001282,11.908,12.379,21.91,1.144,2.322,2.33,20140212.0,8630774.0,0.042
0.038625,0.038625,0.006201,-0.023436,0.000496,-0.022319,21.173,19.628,26.89,11.707,0.4785,1.912,20140529.0,6582057.0,0.037000000000000005
-0.10814000000000001,-0.10814000000000001,-0.053882000000000006,-0.058868,-0.052465,-0.056799,11.922,11.922,23.01,0.238,1.334,3.344,20100719.0,16793127.0,0.02
0.039744999999999996,0.039744999999999996,0.011061,0.00206,0.006128,0.0035,9.408,9.726,48.92,9.841,0.4785,1.749,20130327.0,4504727.0,0.052000000000000005
0.249491,0.249491,0.014822,0.016144,0.024693,0.017406,25.923,25.923,36.81,0.0,0.986,6.7360000000000015,20071230.0,17744802.0,0.052000000000000005
-0.017059,-0.025588999999999997,-0.017396000000000002,-0.007204,-0.012255,-0.005111999999999999,16.718,16.047,47.98,2.389,0.488,0.95,20150429.0,1888500.0,0.062
0.08064,0.08064,0.03356,0.055310000000000005,0.0293,0.056864,12.011,9.857,32.43,1.024,0.78,2.94,20090929.0,3037767.0,0.045
-0.07045599999999999,-0.07045599999999999,-0.081976,-0.078435,-0.081224,-0.076929,15.341,15.165,39.58,15.686,0.4785,1.348,20100629.0,11374831.0,0.052000000000000005
-0.020833,-0.020833,-0.062651,-0.070404,-0.067942,-0.06843400000000001,9.938,9.756,74.73,2.225,0.61,3.575,20120628.0,1677241.0,0.028
-0.048937,-0.048937,-0.061163,-0.04616,-0.063252,-0.045066,15.965,15.665,83.18,1.247,0.241,0.97,20080228.0,1838131.0,0.061
0.032228,0.032228,0.032549,0.021362,0.036643,0.023123,18.257,17.725,54.77,0.912,0.568,1.005,20070628.0,1467334.0,0.083
0.082071,0.082071,0.032549,0.021362,0.036643,0.023123,15.083,14.911,78.58,3.602,0.031,1.194,20070628.0,1166290.0,0.078
0.006331,0.006331,-0.004189,-0.003562,-0.005754,-0.00019,18.922,17.604,27.815,1.596,2.48,3.007,20110227.0,5775636.0,0.031
-0.019915000000000002,-0.024628999999999998,0.010674,0.029774,0.021528,0.031787,14.345,14.42,82.77,1.09,0.287,0.928,20080629.0,1089243.0,0.062
0.100378,0.100378,0.047547000000000006,0.03049,0.049781,0.031907,12.784,12.784,93.07,0.13699999999999998,0.5920000000000001,1.384,20080529.0,4830980.0,0.138
-0.046994,-0.054533000000000005,0.020763,0.022131,0.016509,0.023985,17.917,17.917,96.57,1.354,0.625,3.505,20130627.0,1320048.0,0.04
-0.044907,-0.052699,-0.081976,-0.078435,-0.081224,-0.076929,15.771,16.113,66.87,1.339,0.684,3.09,20100629.0,1854957.0,0.044
0.038346,0.027389999999999998,0.0653,0.065469,0.064817,0.068851,18.478,17.528,37.51,1.505,0.247,1.866,20110130.0,1572922.0,0.049
-0.01048,-0.01048,-0.031041000000000006,-0.020095,-0.028223,-0.019073,17.45,16.861,84.98,1.54,0.095,0.5660000000000001,20150226.0,1589282.0,0.054000000000000006
-0.022665,-0.022665,-0.034761,-0.022916,-0.023605,-0.021401,16.206,16.366,49.59,1.891,0.112,0.537,20080330.0,4766371.0,0.065
-0.059549,-0.059549,-0.017396000000000002,-0.007204,-0.012255,-0.005111999999999999,13.537,13.306,31.27,0.5660000000000001,0.877,2.654,20150416.0,9108363.0,0.037000000000000005
-0.003062,-0.003062,-0.019789,-0.014781,-0.01555,-0.013477,9.587,10.854,91.17,0.249,0.203,0.969,20121129.0,2411359.0,0.036000000000000004
-0.012844999999999999,-0.012844999999999999,-0.015513999999999997,-0.046891,-0.026823000000000003,-0.044988,12.03,11.85,189.83,1.66,0.25,1.952,20141030.0,642128.0,0.031
-0.000453,-0.011935,-0.071762,-0.102888,-0.086564,-0.10092,35.543,17.487000000000002,32.7,1.097,0.774,2.146,20111030.0,3692819.0,0.046
0.075293,0.075293,0.024236,0.03269,0.024597,0.034925,16.917,16.917,113.68,39.77,0.4785,1.6030000000000002,20121030.0,911752.0,0.041
0.060585,0.059405999999999994,0.022646,0.013611000000000002,0.018203,0.014412,12.553,12.518,44.94,12.925,0.4785,1.565,20110227.0,8275732.0,0.052000000000000005
0.022001,0.017388,0.028514,0.032232,0.032688,0.033602999999999994,15.84,15.582,28.67,0.202,1.231,4.284,20110227.0,10779015.0,0.02
0.028727999999999997,0.028727999999999997,0.036856,0.039488,0.037009,0.040681,13.169,13.591,63.74,0.633,0.922,2.805,20101129.0,2087964.0,0.055
0.141225,0.141225,0.049462,0.05372,0.051244000000000005,0.054898,1.543,1.543,452.53,0.0,0.8809999999999999,2.431,20130926.0,2431461.0,0.052000000000000005
0.007647,0.001912,0.000453,0.003476,-0.003552000000000001,0.004836,16.662,16.566,57.65,0.175,1.277,3.5660000000000003,20060315.0,1833713.0,0.07200000000000001
-0.018284,-0.018284,0.023201,0.012956,0.019935,0.014199000000000003,22.396,20.631,41.88,2.907,0.662,3.969,20141127.0,5298885.0,0.025
-0.008892,-0.008892,-0.017396000000000002,-0.007204,-0.012255,-0.005111999999999999,13.487,11.015999999999998,160.5,1.787,0.214,1.71,20150429.0,1049118.0,0.03
0.031945,0.02567,0.058796,0.06725199999999999,0.06192,0.069289,8.521,8.742,53.94,1.108,0.4785,1.106,20100429.0,1019680.0,0.063
0.10512300000000001,0.10512300000000001,0.028049,0.02166,0.022824,0.023398,33.22,23.505,49.83,1.5659999999999998,0.928,3.276,20131230.0,2589076.0,0.041
0.10522999999999999,0.096444,0.057364,0.026485,0.054642,0.028476,-481.75,80.631,52.41,5.335,0.153,0.604,20091230.0,838327.0,0.054000000000000006
0.002428,0.002428,0.028495,0.018109,0.027573,0.019203,18.483,18.3,37.15,1.308,0.054000000000000006,0.873,20110530.0,1928828.0,0.061
-0.021816,-0.021816,-0.026443,-0.052219000000000015,-0.035673,-0.049922,12.722,12.722,110.3,0.546,0.48,2.804,20110227.0,12091001.0,0.016
-4.3e-05,-0.004139,0.010674,0.029774,0.021528,0.031787,18.447,18.447,57.74,1.802,0.095,0.608,20080629.0,3930563.0,0.07
0.013522,0.013522,0.031332,0.015303,0.02211,0.017608000000000002,18.9,13.192,65.96,1.011,1.414,2.785,20120429.0,2081699.0,0.059
0.020173,0.020173,0.023563,0.02201,0.024071,0.025242,10.222,10.222,124.91,0.377,0.603,1.123,20140130.0,1162225.0,0.017
0.00031099999999999997,0.00031099999999999997,0.006931999999999999,-0.0010949999999999998,0.002751,0.0010279999999999998,10.069,18.894,32.12,1.5659999999999998,1.3869999999999998,3.974,20140429.0,5719564.0,0.047
-0.021273,-0.021273,-0.021846,0.000857,-0.015985,0.002111,22.594,22.277,63.49,2.096,0.34,2.722,20070329.0,1504619.0,0.04
0.007016,0.007016,0.010491,0.002313,0.008167,0.003961999999999999,-194.79,29.011,27.27,32.185,0.4785,2.4530000000000003,20150629.0,6393172.0,0.037000000000000005
0.10265999999999999,0.10265999999999999,0.021274,0.023562,0.022975,0.025011,9.014,9.232,38.13,1.534,0.343,0.767,20060928.0,947665.0,0.067
-0.030929,-0.030929,0.039555,0.031622000000000004,0.036055,0.034188,10.720999999999998,10.193,84.91,2.7430000000000003,0.189,0.877,20120730.0,1545231.0,0.049
0.015366,0.008847,0.028514,0.032232,0.032688,0.033602999999999994,16.332,16.209,65.0,0.252,0.209,1.114,20100330.0,5348905.0,0.13699999999999998
-0.085963,-0.085963,-0.169425,-0.206835,-0.186108,-0.205222,9.377,9.069,52.42,1.126,0.282,0.552,20081127.0,2536883.0,0.062
-0.022837,-0.028638,0.023563,0.02201,0.024071,0.025242,15.162,15.017,78.69,1.645,0.117,0.537,20140106.0,1177579.0,0.054000000000000006
0.027951999999999998,0.027951999999999998,0.000505,0.005435,0.000176,0.007333,12.284,12.107,58.84,1.44,0.108,0.388,20151230.0,2246303.0,0.063
0.063454,0.063454,0.012598,-0.004484,0.009012,-0.003281,19.736,19.57,93.35,0.112,0.972,1.408,20120830.0,694777.0,0.131
-0.052397000000000006,-0.052397000000000006,0.000196,0.021352,-0.00504,0.023921,14.86,11.273,42.5,1.7380000000000002,0.163,0.502,20090730.0,2039889.0,0.056
0.06995599999999999,0.06995599999999999,0.006931999999999999,-0.0010949999999999998,0.002751,0.0010279999999999998,15.125,14.639,40.99,0.521,2.296,4.058,20140416.0,7790153.0,0.033
-0.106728,-0.106728,-0.085962,-0.088745,-0.080247,-0.086625,13.206,13.373,73.82,3.387,0.043,0.972,20080730.0,1573631.0,0.081
-0.023505,-0.023505,-0.019762,-0.051739,-0.02925,-0.050612,44.442,21.966,19.11,0.14,1.4780000000000002,3.14,20091223.0,17083434.0,0.001
0.016730000000000002,0.016730000000000002,-0.019789,-0.014781,-0.01555,-0.013477,22.079,22.32,61.38,1.23,0.236,1.29,20121129.0,1976663.0,0.059
0.06740399999999999,0.06740399999999999,0.043117,0.042687,0.043937,0.044257,22.17,22.17,82.03,1.215,0.29600000000000004,1.456,20140330.0,1473811.0,0.059
-0.012412999999999999,-0.016865,0.002847,0.00014199999999999998,0.0029530000000000003,0.00279,13.257,13.257,585.28003,0.0,0.7559999999999999,3.518,20110227.0,4629601.0,0.052000000000000005
0.042629,0.042629,0.031332,0.015303,0.02211,0.017608000000000002,16.583,16.521,43.78,1.379,0.265,1.916,20120429.0,1906445.0,0.045
0.047481,0.047481,0.050428,0.06268,0.052887,0.06350900000000001,6.073,5.561,54.05,0.105,0.926,1.591,20130227.0,746439.0,0.108
-0.055139999999999995,-0.055139999999999995,-0.036974,-0.012292,-0.038109,-0.011388,15.16,15.054,64.43,0.232,0.421,1.134,20100225.0,5965357.0,0.08900000000000001
-0.018558,-0.022927,0.002847,0.00014199999999999998,0.0029530000000000003,0.00279,13.684,13.793,190.07001,1.274,0.3,2.051,20121230.0,818971.0,0.045
0.008154,0.004818,0.031332,0.015303,0.02211,0.017608000000000002,5.792999999999998,5.7189999999999985,108.44,0.168,1.099,1.795,20120429.0,577113.0,0.141
0.003684,-0.021421,-0.044043,-0.07811799999999999,-0.051275,-0.07661699999999999,30.453000000000007,20.957,58.47,1.269,0.708,3.077,20071230.0,2105946.0,0.049
0.016388999999999997,0.006953,0.021274,0.023562,0.022975,0.025011,15.965,13.339,40.55,0.867,1.111,3.946,20060928.0,2479498.0,0.081
0.016253,0.016253,-0.005059,-0.02248,-0.008893,-0.020645,10.838,10.556,48.77,1.2,0.514,0.52,20111229.0,1444539.0,0.052000000000000005
0.014958,0.014958,0.012598,-0.004484,0.009012,-0.003281,10.489,10.489,86.85,0.241,0.175,0.917,20120830.0,3143523.0,0.032
-0.019183000000000002,-0.019183000000000002,0.019742,-0.028387,0.010881,-0.027144,20.045,20.098,151.34,0.813,0.4270000000000001,2.995,20150830.0,547724.0,0.032
0.048941000000000005,0.043388,0.028049,0.02166,0.022824,0.023398,16.02,18.95,110.86,2.217,0.206,1.633,20131230.0,485117.0,0.051
0.087292,0.087292,0.043291,0.025768,0.038455,0.027044,24.162,24.051,52.19,0.619,0.29100000000000004,5.005,20070530.0,2071806.0,0.17800000000000002
0.003089,-0.007605,0.011061,0.00206,0.006128,0.0035,9.803,9.803,20.88,0.607,1.408,1.936,20130317.0,6966377.0,0.033
0.048717,0.041257,0.043117,0.042687,0.043937,0.044257,19.152,16.105,92.12,0.7879999999999999,1.138,3.654,20140330.0,1624282.0,0.047
-0.027201,-0.030503,0.020763,0.022131,0.016509,0.023985,11.996,12.114,61.66,0.099,0.977,1.776,20130627.0,716162.0,0.102
0.007143000000000001,0.007143000000000001,0.024566,0.007432999999999999,0.018105,0.009006,8.922,8.801,64.86,0.375,0.441,0.7040000000000001,20061030.0,1967685.0,0.045
0.002372,0.002372,0.047547000000000006,0.03049,0.049781,0.031907,25.53,11.155,38.04,0.738,0.6709999999999999,3.434,20080505.0,5769628.0,0.081
-0.352013,-0.35906,-0.169425,-0.206835,-0.186108,-0.205222,6.283,6.42,38.2,3.238,0.042,0.47,20081127.0,3231686.0,0.081
0.067352,0.067352,-0.031298,-0.019029,-0.027891000000000003,-0.017278,17.235,19.894,37.4,2.949,0.336,0.8009999999999999,20130929.0,1650529.0,0.069
0.027556,0.013778,0.000196,0.021352,-0.00504,0.023921,10.058,8.498,27.96,0.843,0.6729999999999999,2.518,20090730.0,4496839.0,0.058
-0.110509,-0.110509,-0.031041000000000006,-0.020095,-0.028223,-0.019073,9.972,10.361,172.41,25.466,0.4785,1.826,20150226.0,641226.0,0.033
0.10585499999999999,0.10585499999999999,0.082983,0.051512,0.07256599999999999,0.052873,14.119000000000002,15.187,98.41,2.053,0.223,1.515,20151129.0,1015438.0,0.052000000000000005
0.023635,0.015077000000000002,-0.005059,-0.02248,-0.008893,-0.020645,10.645,10.423,24.91,0.145,1.404,2.46,20110227.0,11414268.0,0.031
0.008978,0.001381,-0.019762,-0.051739,-0.02925,-0.050612,13.615,16.201,58.0,1.925,0.155,2.144,20091129.0,2666162.0,0.061
0.046551999999999996,0.046551999999999996,0.02103,0.004858,0.018012,0.006647,18.083,17.941,91.5,5.631,0.4785,2.756,20140629.0,651109.0,0.017
0.040707,0.023566999999999998,0.012191,0.011122,0.008574,0.013022999999999998,14.368,10.058,19.11,0.688,1.266,2.65,20080929.0,7809854.0,0.075
0.03349,0.03349,0.014059,0.021357,0.018466,0.022283,24.492,23.379,30.86,0.0,1.704,6.6629999999999985,20070329.0,13390496.0,0.052000000000000005
0.019608,0.009114,0.017771000000000002,0.051972,0.026392,0.055001,9.591,10.716,36.54,1.072,1.211,4.776,20100128.0,2976774.0,0.032
0.018256,0.018256,0.029749,0.049754,0.035682,0.051828,7.935,19.541,28.725,1.409,1.147,3.641,20131030.0,5084991.0,0.047
0.086138,0.086138,0.021274,0.023562,0.022975,0.025011,20.615,20.373,51.95,1.037,0.453,1.179,20060928.0,1040533.0,0.065
0.043235,0.036963,0.012191,0.011122,0.008574,0.013022999999999998,16.316,18.398,62.0,1.38,0.664,2.987,20080929.0,1873220.0,0.054000000000000006
-0.004307,-0.004307,0.035988,0.029529000000000007,0.033509,0.031419,17.922,16.754,23.12,10.808,0.4785,1.656,20130429.0,6860735.0,0.045
-0.001359,-0.001359,-0.01508,-0.036411,-0.021819,-0.035223000000000004,20.625,20.838,80.85,1.325,0.257,1.393,20140828.0,1273048.0,0.053
-0.028647000000000002,-0.028647000000000002,-0.071762,-0.102888,-0.086564,-0.10092,17.777,17.813,87.82,1.297,0.618,3.548,20111030.0,1657649.0,0.043
