,PERMNO,DATE,NAICS,BIDLO,ASKHI,PRC,VOL,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,vwretd,vwretx,ewretd,ewretx,sprtrn,PRC_RET,PRC_MOV,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,PEG_1yrforward,PEG_ltgforward,NEXT_DAY_PREDICTION
262,11850.0,1.1938752e+18,324110.0,84.11,90.38,89.16,5479184.0,89.31,89.4,5463626.0,1.0,1.0,89.16,-0.09000000000000341,-0.049326999999999996,-0.051275,-0.07661699999999999,-0.07811799999999999,-0.044043,-0.03124736697139775,0.0,16.932000000000002,0.27899999999999997,6.9510000000000005,12.884,13.035,12.902999999999999,12.902999999999999,1.452,9.835,0.193,0.11699999999999999,0.201,0.16399999999999998,0.249,0.201,0.154,0.301,0.28800000000000003,0.444,0.408,0.34,0.284,0.34,0.389,0.285,0.368,0.938,0.055,0.071,0.055,0.055,0.043,0.311,0.154,0.371,0.038,0.129,0.225,0.47,0.061,1.301,0.956,0.486,0.6970000000000001,0.951,0.049,0.486,0.287,0.9520000000000001,106.094,147.493,0.662,1.306,1.5430000000000001,6.848,20.474,1.479,11.306,6.672000000000001,2.717,2.898,11.919,0.002,0.0,0.0,0.046,3.457,0.507,0.015700000000000002,1.921,1.693,1.0
263,11850.0,1.1964672e+18,324110.0,88.12,95.0,93.69,3866979.0,93.75,93.73,5463626.0,1.0,1.0,93.69,0.01999999999999602,-0.0044280000000000005,-0.006515000000000001,-0.010989,-0.014282,-0.008628,0.04955895144542878,1.0,17.792,0.27899999999999997,6.9510000000000005,13.539000000000001,13.697000000000001,13.559000000000001,13.559000000000001,1.526,10.335,0.193,0.11699999999999999,0.201,0.16399999999999998,0.249,0.201,0.154,0.301,0.28800000000000003,0.444,0.408,0.34,0.284,0.34,0.389,0.285,0.368,0.938,0.055,0.071,0.055,0.055,0.043,0.311,0.154,0.371,0.038,0.129,0.225,0.47,0.061,1.301,0.956,0.486,0.6970000000000001,0.951,0.049,0.486,0.287,0.9520000000000001,106.094,147.493,0.662,1.306,1.5430000000000001,6.848,20.474,1.479,11.306,6.672000000000001,2.717,2.898,11.919,0.002,0.0,0.0,0.046,3.6319999999999997,0.5329999999999999,0.0149,1.5859999999999999,1.7819999999999998,0.0
264,11850.0,1.1991456e+18,324110.0,82.45,93.83,86.4,6156267.0,85.3,85.35,5463626.0,1.0,1.0,86.4,-0.04999999999999716,-0.062147,-0.063252,-0.045066,-0.04616,-0.061163,-0.08100378415308687,0.0,16.407,0.27899999999999997,6.9510000000000005,12.485999999999999,12.632,12.504000000000001,12.504000000000001,1.4069999999999998,9.531,0.193,0.11699999999999999,0.201,0.16399999999999998,0.249,0.201,0.154,0.301,0.28800000000000003,0.444,0.408,0.34,0.284,0.34,0.389,0.285,0.368,0.938,0.055,0.071,0.055,0.055,0.043,0.311,0.154,0.371,0.038,0.129,0.225,0.47,0.061,1.301,0.956,0.486,0.6970000000000001,0.951,0.049,0.486,0.287,0.9520000000000001,106.094,147.493,0.662,1.306,1.5430000000000001,6.848,20.474,1.479,11.306,6.672000000000001,2.717,2.898,11.919,0.002,0.0,0.0,0.046,3.35,0.491,0.016200000000000003,1.3880000000000001,1.5119999999999998,1.0
265,11850.0,1.201824e+18,324110.0,81.44,89.89,87.01,4910748.0,86.92,86.97,5350027.0,1.0,1.0,87.01,-0.04999999999999716,-0.021664,-0.023605,-0.021401,-0.022916,-0.034761,0.007035378767923179,1.0,14.321,0.287,7.4110000000000005,11.822000000000001,11.952,11.952,11.952,1.298,8.952,0.188,0.113,0.195,0.161,0.24100000000000002,0.19899999999999998,0.147,0.303,0.29100000000000004,0.455,0.418,0.345,0.301,0.345,0.39899999999999997,0.29100000000000004,0.35600000000000004,0.914,0.054000000000000006,0.07200000000000001,0.055999999999999994,0.138,0.107,0.297,0.129,0.424,0.04,0.13699999999999998,0.249,0.503,0.062,1.199,0.892,0.44799999999999995,0.7040000000000001,0.96,0.05,0.479,0.258,0.953,43.435,60.246,0.5920000000000001,1.284,1.474,7.364,24.982,1.555,10.968,9.019,2.6919999999999997,2.945,12.969000000000001,0.002,0.0,0.0,0.049,3.218,0.493,0.0161,1.642,1.808,0.0
266,11850.0,1.2043296e+18,324110.0,82.46,88.47,84.58,6087677.0,84.9,84.99,5350027.0,1.0,1.0,84.58,-0.0899999999999892,-0.010419,-0.012158,-0.025309,-0.027567,-0.00596,-0.028325222533590606,0.0,13.921,0.287,7.4110000000000005,11.492,11.618,11.618,11.618,1.262,8.702,0.188,0.113,0.195,0.161,0.24100000000000002,0.19899999999999998,0.147,0.303,0.29100000000000004,0.455,0.418,0.345,0.301,0.345,0.39899999999999997,0.29100000000000004,0.35600000000000004,0.914,0.054000000000000006,0.07200000000000001,0.055999999999999994,0.138,0.107,0.297,0.129,0.424,0.04,0.13699999999999998,0.249,0.503,0.062,1.199,0.892,0.44799999999999995,0.7040000000000001,0.96,0.05,0.479,0.258,0.953,43.435,60.246,0.5920000000000001,1.284,1.474,7.364,24.982,1.555,10.968,9.019,2.6919999999999997,2.945,12.969000000000001,0.002,0.0,0.0,0.049,3.128,0.479,0.0166,0.94,1.672,1.0
267,11850.0,1.207008e+18,324110.0,87.02,94.39,93.07,4830980.0,92.93,92.94,5331547.0,1.0,1.0,93.07,-0.009999999999990905,0.051106,0.049781,0.031907,0.030489999999999996,0.047547000000000006,0.09565406615327648,1.0,15.265,0.287,7.4110000000000005,12.645,12.784,12.784,12.784,1.3840000000000001,9.542,0.188,0.113,0.195,0.161,0.24100000000000002,0.19899999999999998,0.147,0.303,0.29100000000000004,0.455,0.418,0.345,0.301,0.345,0.39899999999999997,0.29100000000000004,0.35600000000000004,0.914,0.054000000000000006,0.07200000000000001,0.055999999999999994,0.138,0.107,0.297,0.129,0.424,0.04,0.13699999999999998,0.249,0.503,0.062,1.199,0.892,0.44799999999999995,0.7040000000000001,0.96,0.05,0.479,0.258,0.953,43.435,60.246,0.5920000000000001,1.284,1.474,7.364,24.982,1.555,10.968,9.019,2.6919999999999997,2.945,12.969000000000001,0.002,0.0,0.0,0.049,3.43,0.528,0.015,0.7759999999999999,1.839,0.0
268,11850.0,1.2096e+18,324110.0,88.76,94.56,88.76,5758718.0,88.4,88.53,5283694.0,1.0,1.0,88.76,-0.12999999999999545,0.023841,0.021528,0.031787,0.029774000000000002,0.010674,-0.047415800133225834,0.0,14.845999999999998,0.32899999999999996,6.662999999999999,11.423,11.542,11.542,11.542,1.213,7.931,0.182,0.109,0.191,0.158,0.23399999999999999,0.196,0.141,0.317,0.302,0.483,0.418,0.359,0.298,0.359,0.42,0.306,0.375,0.937,0.055,0.073,0.055,0.061,0.046,0.303,0.15,0.386,0.039,0.127,0.248,0.493,0.057999999999999996,1.2429999999999999,0.998,0.44799999999999995,0.725,1.005,0.049,0.498,0.303,1.003,99.876,143.466,0.614,1.254,1.475,7.364,22.603,1.6019999999999999,11.45,6.981,3.0180000000000002,3.222,13.735,0.002,0.0,0.0,0.071,3.187,0.524,0.018000000000000002,0.605,1.28,0.0
269,11850.0,1.2122784e+18,324110.0,84.91,89.31,88.13,5657684.0,87.74,87.98,5283694.0,1.0,1.0,88.13,-0.2400000000000091,-0.078433,-0.080247,-0.086625,-0.088745,-0.085962,-0.007123100952824134,0.0,14.741,0.32899999999999996,6.662999999999999,11.342,11.46,11.46,11.46,1.205,7.874,0.182,0.109,0.191,0.158,0.23399999999999999,0.196,0.141,0.317,0.302,0.483,0.418,0.359,0.298,0.359,0.42,0.306,0.375,0.937,0.055,0.073,0.055,0.061,0.046,0.303,0.15,0.386,0.039,0.127,0.248,0.493,0.057999999999999996,1.2429999999999999,0.998,0.44799999999999995,0.725,1.005,0.049,0.498,0.303,1.003,99.876,143.466,0.614,1.254,1.475,7.364,22.603,1.6019999999999999,11.45,6.981,3.0180000000000002,3.222,13.735,0.002,0.0,0.0,0.071,3.165,0.52,0.0182,0.446,1.01,0.0
270,11850.0,1.2148704e+18,324110.0,80.33,88.35,80.43,6854842.0,80.21,80.26,5283694.0,1.0,1.0,80.43,-0.05000000000001137,-0.013328,-0.014677,-0.001295,-0.002657,-0.009859,-0.09142575619559137,0.0,13.453,0.32899999999999996,6.662999999999999,10.350999999999999,10.459000000000001,10.459000000000001,10.459000000000001,1.1,7.186,0.182,0.109,0.191,0.158,0.23399999999999999,0.196,0.141,0.317,0.302,0.483,0.418,0.359,0.298,0.359,0.42,0.306,0.375,0.937,0.055,0.073,0.055,0.061,0.046,0.303,0.15,0.386,0.039,0.127,0.248,0.493,0.057999999999999996,1.2429999999999999,0.998,0.44799999999999995,0.725,1.005,0.049,0.498,0.303,1.003,99.876,143.466,0.614,1.254,1.475,7.364,22.603,1.6019999999999999,11.45,6.981,3.0180000000000002,3.222,13.735,0.002,0.0,0.0,0.071,2.888,0.475,0.0199,0.33,2.092,0.0
271,11850.0,1.2175488e+18,324110.0,76.53,81.18,80.01,5430527.0,80.16,80.17,5194003.0,1.0,1.0,80.01,-0.010000000000005116,0.010563,0.008574,0.013022999999999998,0.011122,0.012191,-0.005235614053945052,0.0,12.623,0.326,6.347,9.745,9.853,9.902000000000001,9.902000000000001,0.981,6.7860000000000005,0.179,0.10300000000000001,0.182,0.152,0.223,0.18899999999999997,0.133,0.319,0.306,0.499,0.418,0.364,0.302,0.364,0.43700000000000006,0.312,0.377,0.937,0.055,0.073,0.055,0.061,0.046,0.297,0.14800000000000002,0.39299999999999996,0.038,0.124,0.25,0.514,0.055999999999999994,1.175,0.9329999999999999,0.44799999999999995,0.7170000000000001,1.048,0.049,0.509,0.319,1.047,100.635,147.445,0.578,1.21,1.421,7.364,23.776,1.6880000000000002,11.56,6.981,3.25,3.469,15.33,0.002,0.0,0.0,0.071,2.787,0.465,0.02,0.316,0.9279999999999999,0.0
272,11850.0,1.2202272e+18,324110.0,73.25,80.67,77.66,7709190.0,77.84,78.39,5194003.0,1.0,1.0,77.66,-0.5499999999999972,-0.09800700000000001,-0.09979600000000001,-0.120091,-0.122188,-0.090791,-0.029811302558511436,0.0,12.252,0.326,6.347,9.459,9.564,9.611,9.611,0.9520000000000001,6.587000000000001,0.179,0.10300000000000001,0.182,0.152,0.223,0.18899999999999997,0.133,0.319,0.306,0.499,0.418,0.364,0.302,0.364,0.43700000000000006,0.312,0.377,0.937,0.055,0.073,0.055,0.061,0.046,0.297,0.14800000000000002,0.39299999999999996,0.038,0.124,0.25,0.514,0.055999999999999994,1.175,0.9329999999999999,0.44799999999999995,0.7170000000000001,1.048,0.049,0.509,0.319,1.047,100.635,147.445,0.578,1.21,1.421,7.364,23.776,1.6880000000000002,11.56,6.981,3.25,3.469,15.33,0.002,0.0,0.0,0.071,2.705,0.452,0.0206,0.348,1.085,0.0
273,11850.0,1.2228192e+18,324110.0,62.35,78.58,74.12,13845105.0,74.4,74.63,5087000.0,1.0,1.0,74.12,-0.22999999999998977,-0.184621,-0.186108,-0.205222,-0.206835,-0.169425,-0.04665492288636211,0.0,11.452,0.326,6.347,9.027999999999999,9.128,9.173,9.173,0.89,6.157,0.179,0.10300000000000001,0.182,0.152,0.223,0.18899999999999997,0.133,0.319,0.306,0.499,0.418,0.364,0.302,0.364,0.43700000000000006,0.312,0.377,0.937,0.055,0.073,0.055,0.061,0.046,0.297,0.14800000000000002,0.39299999999999996,0.038,0.124,0.25,0.514,0.055999999999999994,1.175,0.9329999999999999,0.44799999999999995,0.7170000000000001,1.048,0.049,0.509,0.319,1.047,100.635,147.445,0.578,1.21,1.421,7.364,23.776,1.6880000000000002,11.56,6.981,3.25,3.469,15.33,0.002,0.0,0.0,0.071,2.528,0.431,0.0216,0.39299999999999996,1.504,1.0
274,11850.0,1.2254976e+18,324110.0,68.51,80.89,80.15,10076141.0,80.16,80.23,5086649.0,1.0,1.0,80.15,-0.07000000000000739,-0.084615,-0.087354,-0.13032,-0.13259100000000001,-0.074849,0.07821447763840303,1.0,11.825,0.376,5.474,8.856,8.915,8.693,8.693,0.8959999999999999,6.73,0.162,0.10800000000000001,0.185,0.158,0.22399999999999998,0.19699999999999998,0.135,0.336,0.337,0.547,0.418,0.402,0.335,0.402,0.48200000000000004,0.335,0.39899999999999997,0.937,0.055,0.075,0.055999999999999994,0.094,0.069,0.294,0.152,0.391,0.039,0.11699999999999999,0.262,0.523,0.055999999999999994,1.2309999999999999,0.884,0.44799999999999995,0.6940000000000001,1.065,0.049,0.512,0.322,1.058,72.83,105.461,0.562,1.187,1.4,7.364,24.237,1.7790000000000001,12.14,7.274,3.445,3.677,16.614,0.002,0.0,0.0,0.046,2.7439999999999998,0.41700000000000004,0.02,0.439,1.245,0.0
275,11850.0,1.2280896e+18,324110.0,74.31,83.14,79.83,9977666.0,79.68,79.69,5086649.0,1.0,1.0,79.83,-0.009999999999990905,0.022147999999999998,0.019081,0.042176,0.037024,0.007821999999999999,-0.004000505397854579,0.0,11.777999999999999,0.376,5.474,8.821,8.88,8.658,8.658,0.892,6.702999999999999,0.162,0.10800000000000001,0.185,0.158,0.22399999999999998,0.19699999999999998,0.135,0.336,0.337,0.547,0.418,0.402,0.335,0.402,0.48200000000000004,0.335,0.39899999999999997,0.937,0.055,0.075,0.055999999999999994,0.094,0.069,0.294,0.152,0.391,0.039,0.11699999999999999,0.262,0.523,0.055999999999999994,1.2309999999999999,0.884,0.44799999999999995,0.6940000000000001,1.065,0.049,0.512,0.322,1.058,72.83,105.461,0.562,1.187,1.4,7.364,24.237,1.7790000000000001,12.14,7.274,3.445,3.677,16.614,0.002,0.0,0.0,0.046,2.734,0.415,0.02,0.467,3.7319999999999998,0.0
276,11850.0,1.230768e+18,324110.0,75.1,81.64,76.48,8447808.0,76.74,76.91,5086649.0,1.0,1.0,76.48,-0.1700000000000017,-0.077323,-0.078717,-0.024041999999999997,-0.025384,-0.08565700000000001,-0.04287010491456163,0.0,11.284,0.376,5.474,8.451,8.507,8.295,8.295,0.855,6.422000000000001,0.162,0.10800000000000001,0.185,0.158,0.22399999999999998,0.19699999999999998,0.135,0.336,0.337,0.547,0.418,0.402,0.335,0.402,0.48200000000000004,0.335,0.39899999999999997,0.937,0.055,0.075,0.055999999999999994,0.094,0.069,0.294,0.152,0.391,0.039,0.11699999999999999,0.262,0.523,0.055999999999999994,1.2309999999999999,0.884,0.44799999999999995,0.6940000000000001,1.065,0.049,0.512,0.322,1.058,72.83,105.461,0.562,1.187,1.4,7.364,24.237,1.7790000000000001,12.14,7.274,3.445,3.677,16.614,0.002,0.0,0.0,0.046,2.6189999999999998,0.39799999999999996,0.0209,0.479,1.046,0.0
277,11850.0,1.2334464e+18,324110.0,67.9,80.34,67.9,7715785.0,68.39,68.36,4976000.0,1.0,1.0,67.9,0.030000000000001137,-0.100214,-0.10340099999999999,-0.10766700000000001,-0.109769,-0.109931,-0.11899323417849543,0.0,9.044,0.33399999999999996,5.227,7.942,8.026,7.814,7.814,0.795,5.657,0.17800000000000002,0.106,0.185,0.156,0.226,0.196,0.136,0.335,0.326,0.523,0.43799999999999994,0.385,0.316,0.385,0.452,0.331,0.42100000000000004,0.907,0.055999999999999994,0.076,0.059000000000000004,0.16699999999999998,0.125,0.29,0.161,0.342,0.040999999999999995,0.12,0.255,0.444,0.064,1.6019999999999999,1.216,0.54,0.677,0.9109999999999999,0.053,0.485,0.23199999999999998,0.978,39.225,56.036,0.652,1.235,1.472,6.955,28.949,1.808,13.902000000000001,11.458,3.4130000000000003,3.763,18.349,0.002,0.0,0.0,0.062,2.546,0.518,0.0236,-0.184,1.056,1.0
278,11850.0,1.2358656e+18,324110.0,62.22,71.23,68.1,9335388.0,67.89,67.92,4941630.0,1.0,1.0,68.1,-0.030000000000001137,0.08669,0.083432,0.107474,0.10439100000000001,0.085405,0.0029411785908160073,1.0,9.008,0.33399999999999996,5.227,7.965,8.05,7.837000000000001,7.837000000000001,0.792,5.635,0.17800000000000002,0.106,0.185,0.156,0.226,0.196,0.136,0.335,0.326,0.523,0.43799999999999994,0.385,0.316,0.385,0.452,0.331,0.42100000000000004,0.907,0.055999999999999994,0.076,0.059000000000000004,0.16699999999999998,0.125,0.29,0.161,0.342,0.040999999999999995,0.12,0.255,0.444,0.064,1.6019999999999999,1.216,0.54,0.677,0.9109999999999999,0.053,0.485,0.23199999999999998,0.978,39.225,56.036,0.652,1.235,1.472,6.955,28.949,1.808,13.902000000000001,11.458,3.4130000000000003,3.763,18.349,0.002,0.0,0.0,0.062,2.536,0.519,0.0235,-0.166,0.871,0.0
279,11850.0,1.238544e+18,324110.0,64.75,70.44,66.67,6328963.0,66.89,66.91,4922926.0,1.0,1.0,66.67,-0.01999999999999602,0.109359,0.107522,0.192762,0.190929,0.093925,-0.021222136525497905,0.0,8.786,0.33399999999999996,5.227,7.797999999999999,7.881,7.672000000000001,7.672000000000001,0.772,5.495,0.17800000000000002,0.106,0.185,0.156,0.226,0.196,0.136,0.335,0.326,0.523,0.43799999999999994,0.385,0.316,0.385,0.452,0.331,0.42100000000000004,0.907,0.055999999999999994,0.076,0.059000000000000004,0.16699999999999998,0.125,0.29,0.161,0.342,0.040999999999999995,0.12,0.255,0.444,0.064,1.6019999999999999,1.216,0.54,0.677,0.9109999999999999,0.053,0.485,0.23199999999999998,0.978,39.225,56.036,0.652,1.235,1.472,6.955,28.949,1.808,13.902000000000001,11.458,3.4130000000000003,3.763,18.349,0.002,0.0,0.0,0.062,2.474,0.508,0.024,-0.153,0.9209999999999999,1.0
280,11850.0,1.241136e+18,324110.0,67.65,70.82,69.35,5305886.0,70.09,70.1,4879710.0,1.0,1.0,69.35,-0.009999999999990905,0.067788,0.065138,0.10232999999999999,0.10021000000000001,0.053080999999999996,0.03941107013087193,1.0,9.237,0.382,6.025,9.423,9.5,9.21,9.21,0.899,7.167000000000001,0.21,0.10300000000000001,0.179,0.147,0.22399999999999998,0.188,0.136,0.267,0.26899999999999996,0.42100000000000004,0.43799999999999994,0.32,0.271,0.32,0.371,0.257,0.34700000000000003,0.9259999999999999,0.057,0.076,0.057999999999999996,0.09,0.067,0.27399999999999997,0.16699999999999998,0.37,0.04,0.14300000000000002,0.253,0.49200000000000005,0.057999999999999996,1.1079999999999999,0.7759999999999999,0.54,0.5760000000000001,1.006,0.052000000000000005,0.508,0.31,1.052,60.815,85.191,0.556,1.1540000000000001,1.385,6.955,20.802,1.547,12.075999999999999,6.709,2.966,3.2039999999999997,16.087,0.002,0.0,0.0,0.034,2.6630000000000003,1.02,0.0242,-0.175,1.3159999999999998,1.0
281,11850.0,1.2438144e+18,324110.0,68.45,74.05,69.91,5970244.0,69.94,69.97,4879710.0,1.0,1.0,69.91,-0.030000000000001137,-0.003098,-0.00504,0.023921,0.021352,0.000196,0.008042553763053151,1.0,9.311,0.382,6.025,9.499,9.577,9.283999999999999,9.283999999999999,0.9059999999999999,7.225,0.21,0.10300000000000001,0.179,0.147,0.22399999999999998,0.188,0.136,0.267,0.26899999999999996,0.42100000000000004,0.43799999999999994,0.32,0.271,0.32,0.371,0.257,0.34700000000000003,0.9259999999999999,0.057,0.076,0.057999999999999996,0.09,0.067,0.27399999999999997,0.16699999999999998,0.37,0.04,0.14300000000000002,0.253,0.49200000000000005,0.057999999999999996,1.1079999999999999,0.7759999999999999,0.54,0.5760000000000001,1.006,0.052000000000000005,0.508,0.31,1.052,60.815,85.191,0.556,1.1540000000000001,1.385,6.955,20.802,1.547,12.075999999999999,6.709,2.966,3.2039999999999997,16.087,0.002,0.0,0.0,0.034,2.685,1.028,0.024,-0.185,2.1590000000000003,1.0
282,11850.0,1.2464064e+18,324110.0,65.12,72.75,70.39,5603673.0,70.22,70.23,4806000.0,1.0,1.0,70.39,-0.010000000000005116,0.081719,0.08029800000000001,0.085217,0.083763,0.074142,0.006842507096146525,1.0,9.234,0.382,6.025,9.564,9.642000000000001,9.347999999999999,9.347999999999999,0.899,7.165,0.21,0.10300000000000001,0.179,0.147,0.22399999999999998,0.188,0.136,0.267,0.26899999999999996,0.42100000000000004,0.43799999999999994,0.32,0.271,0.32,0.371,0.257,0.34700000000000003,0.9259999999999999,0.057,0.076,0.057999999999999996,0.09,0.067,0.27399999999999997,0.16699999999999998,0.37,0.04,0.14300000000000002,0.253,0.49200000000000005,0.057999999999999996,1.1079999999999999,0.7759999999999999,0.54,0.5760000000000001,1.006,0.052000000000000005,0.508,0.31,1.052,60.815,85.191,0.556,1.1540000000000001,1.385,6.955,20.802,1.547,12.075999999999999,6.709,2.966,3.2039999999999997,16.087,0.002,0.0,0.0,0.034,2.662,1.035,0.0239,-0.18899999999999997,1.8219999999999998,0.0
283,11850.0,1.2490848e+18,324110.0,66.49,71.37,69.15,4377095.0,69.32,69.33,4805790.0,1.0,1.0,69.15,-0.010000000000005116,0.031459,0.0293,0.056864,0.055310000000000005,0.03356,-0.017773149509272963,0.0,8.953,0.382,6.872999999999999,11.700999999999999,11.76,11.299000000000001,11.299000000000001,1.044,9.232999999999999,0.26,0.098,0.172,0.134,0.223,0.17600000000000002,0.136,0.225,0.22399999999999998,0.336,0.43799999999999994,0.265,0.226,0.265,0.292,0.20600000000000002,0.305,0.915,0.057999999999999996,0.077,0.059000000000000004,0.124,0.09300000000000001,0.239,0.18,0.375,0.040999999999999995,0.174,0.252,0.467,0.061,1.004,0.6609999999999999,0.54,0.425,0.9420000000000001,0.053,0.5,0.299,1.032,36.158,48.196000000000005,0.511,1.101,1.3430000000000002,6.955,18.752,1.367,11.597000000000001,6.3260000000000005,2.577,2.8169999999999997,17.028,0.003,0.0,0.0,0.02,2.5869999999999997,37.403,0.024300000000000002,-0.212,2.511,0.0
284,11850.0,1.2517632e+18,324110.0,68.18,70.65,68.61,4192284.0,68.53,68.54,4805790.0,1.0,1.0,68.61,-0.010000000000005116,0.045222000000000005,0.043582,0.071255,0.069383,0.035723000000000005,-0.007839761407967815,0.0,8.883,0.382,6.872999999999999,11.609000000000002,11.668,11.210999999999999,11.210999999999999,1.036,9.161,0.26,0.098,0.172,0.134,0.223,0.17600000000000002,0.136,0.225,0.22399999999999998,0.336,0.43799999999999994,0.265,0.226,0.265,0.292,0.20600000000000002,0.305,0.915,0.057999999999999996,0.077,0.059000000000000004,0.124,0.09300000000000001,0.239,0.18,0.375,0.040999999999999995,0.174,0.252,0.467,0.061,1.004,0.6609999999999999,0.54,0.425,0.9420000000000001,0.053,0.5,0.299,1.032,36.158,48.196000000000005,0.511,1.101,1.3430000000000002,6.955,18.752,1.367,11.597000000000001,6.3260000000000005,2.577,2.8169999999999997,17.028,0.003,0.0,0.0,0.02,2.5669999999999997,37.111,0.0245,-0.21100000000000002,2.336,1.0
285,11850.0,1.2543552e+18,324110.0,66.58,74.91,71.67,5013427.0,71.56,71.6,4747000.0,1.0,1.0,71.67,-0.03999999999999204,-0.027993,-0.02925,-0.050612,-0.051739,-0.019762000000000002,0.043633953303028467,1.0,9.166,0.382,6.872999999999999,12.127,12.189,11.710999999999999,11.710999999999999,1.069,9.452,0.26,0.098,0.172,0.134,0.223,0.17600000000000002,0.136,0.225,0.22399999999999998,0.336,0.43799999999999994,0.265,0.226,0.265,0.292,0.20600000000000002,0.305,0.915,0.057999999999999996,0.077,0.059000000000000004,0.124,0.09300000000000001,0.239,0.18,0.375,0.040999999999999995,0.174,0.252,0.467,0.061,1.004,0.6609999999999999,0.54,0.425,0.9420000000000001,0.053,0.5,0.299,1.032,36.158,48.196000000000005,0.511,1.101,1.3430000000000002,6.955,18.752,1.367,11.597000000000001,6.3260000000000005,2.577,2.8169999999999997,17.028,0.003,0.0,0.0,0.02,2.648,38.766,0.023399999999999997,-0.221,2.44,1.0
286,11850.0,1.2570336e+18,324110.0,71.3,76.47,75.07,3564544.0,75.08,75.09,4747284.0,1.0,1.0,75.07,-0.010000000000005116,0.057098,0.054641999999999996,0.028475999999999998,0.026485,0.057364,0.046348761579083055,1.0,9.634,0.401,8.883,17.458,17.54,17.664,17.664,1.3259999999999998,11.716,0.382,0.078,0.15,0.106,0.21100000000000002,0.14300000000000002,0.124,0.17300000000000001,0.157,0.23199999999999998,0.43799999999999994,0.18600000000000003,0.157,0.18600000000000003,0.2,0.14400000000000002,0.251,0.903,0.059000000000000004,0.078,0.061,0.08900000000000001,0.067,0.18899999999999997,0.195,0.4,0.040999999999999995,0.23199999999999998,0.244,0.449,0.063,0.794,0.599,0.54,0.308,0.897,0.055,0.5,0.299,1.043,34.413000000000004,45.141000000000005,0.42100000000000004,1.0070000000000001,1.25,6.955,17.169,1.188,10.597000000000001,5.648,2.237,2.478,21.180999999999997,0.003,0.0,0.0,0.04,2.7310000000000003,2.3472888165038,0.022400000000000003,-0.33,8.216000000000001,0.0
287,11850.0,1.2596256e+18,324110.0,68.19,76.04,68.19,6489832.0,68.12,68.14,4731898.0,1.0,1.0,68.19,-0.01999999999999602,0.028419,0.026392000000000002,0.055001,0.051972000000000004,0.017771000000000002,-0.09612308505234937,0.0,8.722000000000001,0.401,8.883,15.857999999999999,15.932,16.045,16.045,1.2009999999999998,10.607999999999999,0.382,0.078,0.15,0.106,0.21100000000000002,0.14300000000000002,0.124,0.17300000000000001,0.157,0.23199999999999998,0.43799999999999994,0.18600000000000003,0.157,0.18600000000000003,0.2,0.14400000000000002,0.251,0.903,0.059000000000000004,0.078,0.061,0.08900000000000001,0.067,0.18899999999999997,0.195,0.4,0.040999999999999995,0.23199999999999998,0.244,0.449,0.063,0.794,0.599,0.54,0.308,0.897,0.055,0.5,0.299,1.043,34.413000000000004,45.141000000000005,0.42100000000000004,1.0070000000000001,1.25,6.955,17.169,1.188,10.597000000000001,5.648,2.237,2.478,21.180999999999997,0.003,0.0,0.0,0.04,2.472,2.3472888165038,0.0246,-0.297,-5.73,0.0
288,11850.0,1.262304e+18,324110.0,64.43,70.3,64.43,5965357.0,64.28,64.33,4731898.0,1.0,1.0,64.43,-0.04999999999999716,-0.037096,-0.038109,-0.011387999999999999,-0.012292,-0.036974,-0.05671856338201029,0.0,8.241,0.401,8.883,14.984000000000002,15.054,15.16,15.16,1.1340000000000001,10.023,0.382,0.078,0.15,0.106,0.21100000000000002,0.14300000000000002,0.124,0.17300000000000001,0.157,0.23199999999999998,0.43799999999999994,0.18600000000000003,0.157,0.18600000000000003,0.2,0.14400000000000002,0.251,0.903,0.059000000000000004,0.078,0.061,0.08900000000000001,0.067,0.18899999999999997,0.195,0.4,0.040999999999999995,0.23199999999999998,0.244,0.449,0.063,0.794,0.599,0.54,0.308,0.897,0.055,0.5,0.299,1.043,34.413000000000004,45.141000000000005,0.42100000000000004,1.0070000000000001,1.25,6.955,17.169,1.188,10.597000000000001,5.648,2.237,2.478,21.180999999999997,0.003,0.0,0.0,0.04,2.336,2.3472888165038,0.026099999999999998,-0.282,21.656999999999996,1.0
