0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.6731917969319567,-4.592251494037721,-2.745362158892218,-0.4242217716911341,1.0096736367311883,1.2781858668590278,2.0477687549445553,-0.6881102138349066,-0.847285245323556,0.9240976126004348,-1.0971955238661804,-2.313756763264347,-1.1693883088892472,-0.550233386120661,-0.41570196833817896,1.7701713897824576,-0.8186751788340915,0.8519392723383411,-0.15031855219953674,0.35964479107215364
-4.333936396312043,1.3082590970497803,-3.2750040762229697,-1.136857987243851,0.9453359484442774,-1.7956251355977157,-1.4377310934697,-2.3699990145249914,-2.8465932598769834,1.5662853113209234,0.5587604038063121,-1.4155109195606508,-0.32382950284162476,-0.7564370805317335,0.1465983439675737,-1.4414890393789461,2.206343251148833,1.3770482664263144,0.6145858995140848,1.3914647955789992
-4.194657760551618,-7.115508547331515,1.8436240830806037,-1.2320405781286075,-1.2901373709943793,1.9351129963045353,-0.18825580848563048,0.5025865437201968,2.1747840370939318,-1.5906815161305827,0.6815361605346758,-1.6361137539608919,3.904361525278094,-1.1869578571087869,-2.5265726434762246,0.13720314233992034,2.021885784192305,-0.1141126766253427,-2.6007104367896807,1.588499423780725
3.69260798535192,-2.900894579017323,-3.8483700135228807,2.928892369366461,0.13671452537284068,2.9078731472334334,-3.4916373126631846,-1.2504737458906505,-4.710759355814161,-2.178847299511751,-0.9954476369832097,-0.5511668716453116,-2.011467462611126,-0.30123534826673704,-1.6971145182296696,-1.6029917477041926,0.5364818526542745,-0.7480114640806904,1.6257157665095203,-0.8695308807586766
-4.500245224240799,-7.250246280837129,1.9189522626996187,-1.2918325034625102,-1.4397163389228733,1.6434602806246057,-0.1725401121603826,0.5432759825810904,1.8316483381306956,-1.4414540223551258,0.6051960496074495,-1.73730817026364,4.0268903557681215,-1.154545182369235,-2.4970256059349105,0.15658368028625566,2.325930146404433,-0.02273155498440277,-2.4537298597561783,1.663677341789406
5.551576987897368,-3.2892088596729567,-2.272321191126712,4.088212282274298,-1.1298317368633906,0.18955146721799004,-0.6301761574942818,-0.8525580047505531,0.6681634700525735,-0.7394129412217604,-1.6843198394484682,0.7666572433034667,-0.9279199619325437,1.0137320721115812,-1.2171377491962256,-0.982699280161361,2.146254930367697,3.142442827927454,-1.6269435509621786,0.1408589687284223
1.1860797071747105,2.329443952862298,-0.23833845151106703,-3.9514652051368517,2.106910166906466,-0.573779823106775,-1.8100628641550147,-2.014489027119137,2.504713937037109,-1.6250793974535092,1.4841214704599244,-0.9762988833348647,-1.5988627936786362,0.1684980083943226,-0.5084215922079821,-0.715109188536685,-1.172460080366263,2.925656988685778,1.2539407639413778,0.39109951845612806
-2.0330938146552975,5.3880160791151805,0.012136025364536243,2.583766914483807,1.436334882041219,0.1843623766772431,0.37361327024982394,3.7675992008392645,-0.5699322095284642,1.45743898879414,-1.7784017485015815,-2.487097460976738,-0.2710885526822879,0.7845529398178576,0.10352420889292864,-0.4502468338051594,0.2471376456283278,0.6581174905217316,-3.2264705818428188,1.2969266116461906
2.8526484058504264,-3.8350541456808815,-3.9974415799326737,0.7695640743284705,-2.6904153068815404,-4.021833596285421,1.4111607721035173,-1.498756718544356,0.5679786050216721,1.5588563622279568,0.8975824260636567,-0.8720915508560817,-1.7864003944392197,0.20608469973127883,-1.4781179749155182,3.4398279824308164,-1.330314794533661,-0.7169022687679615,-0.4985975279734049,0.6994619788441955
2.498423635270751,-0.3930859812328018,-0.6009629327485887,0.35336596551078747,-1.169355203328892,-1.3172892577704258,2.7442110813644636,0.004027313588850632,0.746449572723858,0.8000060546845909,0.33921363303224894,-0.7672775065109677,-0.989396234848574,-1.3618926434019276,-0.3999231327790013,1.7585637196685604,0.24951580370830018,-1.4555292314470718,0.9705857113386316,1.0845145831166443
